,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
393,14%,"Stellenbosch, South Africa",750 ml,Red, South Africa,4/1/2018,"A striking wine, this brand has long been an advocate for Cab Franc in South Africa, and the skill and experience of winemaker Bruwer Raats absolutely shines here. Plush and attractive, yet well defined, it opens with herbal aromas of green peppercorn, tobacco leaf, bark and a touch of pressed iris that weave throughout the ripe blackberry, cherry and currant fruit. Medium-plus in weight, it boasts a crushed-velvet texture and slightly creamy impression, framed by structured tannins and superb acidity to balance. The long finish offers an exercise of evolution, from ripe fruit to fresh earthy tones and finally dried ash and spice. It's hard to resist now, in all its complex, layered glory, but this will mature well through 2028.",,Cape Classics,Raats Family 2015 Cabernet Franc (Stellenbosch),$42,Stellenbosch,93,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Cabernet Franc,2015,Raats Family
394,14%,"Western Cape, South Africa",750 ml,Red, South Africa,4/1/2018,"This is a complex and delicious wine that's completely inviting now, but should continue to hold well for another 5–10 years. Earthy, herbal notes of tobacco leaf, leather, cigar box and crushed violets open the bouquet, grounded by a core of lush, ripe blackberry, currant, raspberry sauce and blueberry crumble. The mouthfeel is full and robust, yet structured by fine but present tannins and bold spicy tones that carry through to the enduring finish. Drink now–2022.",Vinified and Bottled on Lormarins,Terlato Wines International,Anthonij Rupert 2011 Vinified and Bottled on Lormarins Cabernet Franc (Western Cape),$95,Western Cape,93,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Cabernet Franc,2011,Anthonij Rupert
395,13.5%,"Stellenbosch, South Africa",750 ml,Red, South Africa,4/1/2018,"Earthy tones of fresh tilled soil, licorice root and sweet char lead the bouquet of this wine, grounded by the ripe black-fruit core. Velvety in texture, yet somewhat firm in structure, the palate boasts flavors of ripe black cherry and berry that carry through to the finish alongside hints of curing spice and hickory smoke. Drink now–2021.",Dolomite,Cape Classics,Raats Family 2015 Dolomite Cabernet Franc (Stellenbosch),$20,Stellenbosch,91,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Cabernet Franc,2015,Raats Family
396,14.5%,"Stellenbosch, South Africa",750 ml,Red, South Africa,4/1/2018,"Pretty and fruit-forward, this leads with attractive aromas of ripe dark berries and bramble that are hit by a good dose of tobacco leaf and purple flowers. The palate is juicy and lush, but not overdone, with tasty plum and berry flavors that are supported by fine tannins and a spicy, oaky overlay. Drink now–2020.",Estate Wine,Baobab Wines Inc,Rainbow's End 2015 Estate Wine Cabernet Franc (Stellenbosch),$25,Stellenbosch,90,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Cabernet Franc,2015,Rainbow's End
397,N/A,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2018,"Coming mostly from esteemed Riverbend Vineyard, this wine saw just 10% new French oak, putting the focus on the fruit. High-toned aromas of dried flower, herb, cherry, vanilla and dried cranberry lead to a full, flavorful palate packed to the brim with dark fruit. Cranberry flavors linger on the finish.",,,Estrin 2013 Cabernet Franc (Wahluke Slope),$20, Washington,90, Columbia Valley,Sean P. Sullivan,@wawinereport,Wahluke Slope,Not rated yet [Add Your Review],Cabernet Franc,2013,Estrin
398,14.6%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2018,"This is mostly Riverbend Vineyard fruit topped off with Red Mountain Vineyard Merlot (7%). Herb, cranberry and cherry aromas are followed by rich, full-bodied black-fruit flavors. It brings richness and intensity but stays in balance.",,,Estrin 2012 Cabernet Franc (Wahluke Slope),$20, Washington,90, Columbia Valley,Sean P. Sullivan,@wawinereport,Wahluke Slope,Not rated yet [Add Your Review],Cabernet Franc,2012,Estrin
399,14%,"Monticello, Virginia, US",750 ml,Red, US,4/1/2018,"This Cabernet Franc is abundant in aromas—vacillating from greener notes of tomato leaf and spearmint to jammy red currant, black plum and violets. The racy acidity is much needed to match the full body. Smooth tannins are well integrated and the finish is long and mouthwatering.",Estate Reserve,,Keswick Vineyards 2016 Estate Reserve Cabernet Franc (Monticello),$45, Virginia,87,Monticello,Carrie Dykes,,,Not rated yet [Add Your Review],Cabernet Franc,2016,Keswick Vineyards
400,14.4%,"Walla Walla Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,4/1/2018,"Barrel aromas are at the fore, with notes of vanilla, dill, toast and baking spice, along with a light meaty note. The flavors show a luscious, velvety feel, with the oak influence running quite high.",,,Watermill 2014 Cabernet Franc (Walla Walla Valley (OR)),$36, Oregon,87, Oregon Other,Sean P. Sullivan,@wawinereport,Walla Walla Valley (OR),Not rated yet [Add Your Review],Cabernet Franc,2014,Watermill
401,13.7%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,4/1/2018,"Though considerably higher in finished alcohol than the previous vintage, this still carries an impression of underripe fruit. It's tart, thin and tannic, lightly cloaked in baking spices from barrel aging.",,,Grizzly Peak 2014 Cabernet Franc (Rogue Valley),$25, Oregon,86, Southern Oregon,Paul Gregutt,@paulgwine ,Rogue Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Grizzly Peak
402,14.5%,"Virginia, Virginia, US",750 ml,Red, US,4/1/2018,"Almost tawny in color, this wine offers aromas of red and black plum, dried fig and prune, with secondary notes of cedar and balsamic. These aromas translate onto the palate where the tannins are abundant, yet silky, and the acidity isn't shy.",,,Rosemont 2015 Cabernet Franc (Virginia),$23, Virginia,86,Virginia,Carrie Dykes,,,Not rated yet [Add Your Review],Cabernet Franc,2015,Rosemont
403,13.5%,"Shenandoah Valley, Virginia, US",750 ml,Red, US,4/1/2018,"Red- and black-plum aromas dominate the nose, with layers of coffee, kirsch and geranium in the background. A coffee tone starts off on the palate, moving to cranberry, grape and plum flavors. Zippy acidity matches the full body to create a nice balance.",Shenandoah Springs Vineyard,,Sunset Hills 2015 Shenandoah Springs Vineyard Cabernet Franc (Shenandoah Valley),$30, Virginia,86,Shenandoah Valley,Carrie Dykes,,,Not rated yet [Add Your Review],Cabernet Franc,2015,Sunset Hills
404,14%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2018,"Quite dark in the glass, this bottling shows hearty black fruit, peppercorn and a touch of asphalt. Classic Cabernet Franc flavors show through the richness of the palate, with notes of crushed pepper and loamy soil playing up against a boysenberry backdrop.",,,Daou 2015 Cabernet Franc (Paso Robles),$95, California,94, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Cabernet Franc,2015,Daou
405,13.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,3/1/2018,"This new producer offers the first vintage of this wine. Made by Steve Matthiasson in a classically restrained style, it was given plenty of room to develop varietal character, with 25% Merlot adding softness. It shines in a texture of dense black raspberry dotted in black pepper and pencil—its herbaceous character in balance. An underlying freshness keeps it compelling and bright.",No. 1,,Ashes & Diamonds 2014 No. 1 Cabernet Franc (Napa Valley),$75, California,93, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Ashes & Diamonds
406,14.5%,"Howell Mountain, Napa, California, US",750 ml,Red, US,3/1/2018,"This is a 100% varietal wine, juicy and broad on the palate with mouth-filling tannins that show its youthful vigor. Cherry and raspberry liqueur flavors run deep, wrapped in sizable oak and well-integrated accents of cedar and dried herb. This stands to be cellared; enjoy best 2024 through 2029.",,,La Jota Vineyard 2014 Cabernet Franc (Howell Mountain),$85, California,93, Napa,Virginie Boone,@vboone,Howell Mountain,Not rated yet [Add Your Review],Cabernet Franc,2014,La Jota Vineyard
407,15%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2018,"This is a great find from a high-performing estate in the Sierra Foothills. Wonderful ripe fruit and chocolate flavors combine in a seductive texture that seems to melt in the mouth. Bursting with black cherries and blackberries, this full-bodied wine offers a plush mouthfeel from softly layered tannins and relatively low acidity, so it's delicious to drink.",Estate Bottled,,Lava Cap 2014 Estate Bottled Cabernet Franc (El Dorado),$40, California,93, Sierra Foothills,Jim Gordon,@gordone_cellars,El Dorado,Not rated yet [Add Your Review],Cabernet Franc,2014,Lava Cap
408,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,3/1/2018,"A 100% varietal wine from the Entav clone, intended to showcase a Loire Valley-style, this does indeed possess grace and charm, with a well-developed sense of dried herb and violet. Soft and expansive in texture, it features integrated tannins within a strong sense of French oak, allowing plenty of room for expansive raspberry flavors to burst throughout.",Two-Fourteen,,Lang & Reed 2014 Two-Fourteen Cabernet Franc (Napa Valley),$52, California,92, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Lang & Reed
409,14.4%,"Red Hills, Lake County, California, US",750 ml,Red, US,3/1/2018,"This rich and layered wine has deep fruit flavors, a wonderful spiciness, firm structure and a lingering finish. It tastes like black olives, black cherries, cloves and wood smoke and has a wonderful, rounded mouthfeel backed by soft tannins.",,,Sol Rouge 2013 Cabernet Franc (Red Hills),$39, California,92, Lake County,Jim Gordon,@gordone_cellars,Red Hills,Not rated yet [Add Your Review],Cabernet Franc,2013,Sol Rouge
410,14.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2018,"Very rich and ripe, but also very firm and well built, this full-bodied wine has all the elements for great balance: robust and dry fruit flavors, good acidity, firm but not harsh tannins and appropriately strong alcohol. It's great to drink now with something rich and fatty, but will be best after 2020.",The Scrapper,,Vinum Cellars 2013 The Scrapper Cabernet Franc (El Dorado),$29, California,92, Sierra Foothills,Jim Gordon,@gordone_cellars,El Dorado,Not rated yet [Add Your Review],Cabernet Franc,2013,Vinum Cellars
411,14%,"Mount Veeder, Napa, California, US",750 ml,Red, US,3/1/2018,"Blended with 14% Cabernet Sauvignon, then aged 18 months in 64% new French oak, this is a lovely example of the variety: velvety, with smoky undertones of oak. Milk chocolate, raspberry and wild truffle combine well on the medium-bodied palate, the finish bright and focused in acidity.",,,Mt. Brave 2014 Cabernet Franc (Mount Veeder),$75, California,92, Napa,Virginie Boone,@vboone,Mount Veeder,Not rated yet [Add Your Review],Cabernet Franc,2014,Mt. Brave
412,15.4%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2018,"This lush, plush and almost syrupy wine has oodles of blackberry and chocolate aromas, a full body and ripe fruit flavors. A subtle layer of oak spice intermingles with all that fruit while soft tannins make it feel broad but not astringent on the palate.",Inkblot,,Michael David 2014 Inkblot Cabernet Franc (Lodi),$35, California,91, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Cabernet Franc,2014,Michael David
413,13.9%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,3/1/2018,"This is a beautifully balanced wine with medium body and nicely firm tannins supporting fairly rich black fruits and herbal accents. It is sleek and agile rather than big and rich, and its appetizing texture should make it really versatile at lunch or dinner.",BDX Collection,,Steven Kent 2014 BDX Collection Cabernet Franc (Livermore Valley),$48, California,91, Central Coast,Jim Gordon,@gordone_cellars,Livermore Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Steven Kent
414,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2018,"Cherry syrup and a roasted meat element are revealed the nose of this bottling from a winery with a popular tasting room in downtown Paso Robles. Vanilla and baked good flavors show right away on the palate, where chalky tannins and rich cherry fruits arise mid-sip to ride a bountiful acidity and touch of pepper spice into the finish.",Bootjack Ranch Reserve,,LXV 2015 Bootjack Ranch Reserve Cabernet Franc (Paso Robles),$65, California,91, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Cabernet Franc,2015,LXV
415,13.4%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Inviting, dense aromas of dark cherry and cranberry meet soft, sweet spice accents on the nose of this single-vineyard wine. Medium in weight, with ample roundness and structure, crunchy red-fruit flavors are bolstered by a peppered mesquite tone.",Ingle Vineyard,,Heron Hill 2015 Ingle Vineyard Cabernet Franc (Finger Lakes),$35, New York,90, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Heron Hill
416,14.8%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,3/1/2018,Good fruit concentration and firm structure make a fine combination in this full-boded mouth-filling wine. It has a compelling dense chewy texture that supports lots of ripe black cherry and blackberry flavors with firm tannins.,,,Le Casque 2014 Cabernet Franc (Sierra Foothills),$25, California,90, Sierra Foothills,Jim Gordon,@gordone_cellars,Sierra Foothills,Not rated yet [Add Your Review],Cabernet Franc,2014,Le Casque
417,14.2%,"St. Helena, Napa, California, US",750 ml,Red, US,3/1/2018,"A 100% varietal wine from the producer's own vineyards, this is a full-bodied take on the variety that drinks crisp and clean, shining in extracted red and black cherry that become succulent in the glass. Broadly expansive tannins support rather than distract.",,,Ehlers Estate 2015 Cabernet Franc (St. Helena),$60, California,90, Napa,Virginie Boone,@vboone,St. Helena,Not rated yet [Add Your Review],Cabernet Franc,2015,Ehlers Estate
418,14.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,3/1/2018,"This wine is both herbaceous and densely thick in chocolate and raspberry liqueur richness, concentrated in flavor and soft in integrated tannin. The oak presents as somewhat charred and toasted, but plays well ultimately with others.",,,Titus 2014 Cabernet Franc (Napa Valley),$52, California,90, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Titus
419,12.6%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Despite the tough, rain-filled vintage, this is a strong showing from a producer that focuses on red grape varieties. A pristine nose of bramble berries, wild herbs, crushed black pepper and graphite sit over a core of dark cherry. Medium in body, silken in feel and supported by fine-grained tannins, the palate is persistent in tart dark cherry and cranberry, with more graphite and black pepper lingering on the finish.",,,Shalestone 2014 Cabernet Franc (Finger Lakes),$20, New York,90, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2014,Shalestone
420,13.3%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Bursting aromas of cranberries and red cherries provide a core for a dusting of vanilla, cocoa and herbal spice tones. Medium in weight and well balanced by sandy tannins and bright acidity, the palate is juicy in red fruit, with shades of granite and pepper offering levity.",,,Red Newt Cellars 2015 Cabernet Franc (Finger Lakes),$20, New York,89, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Red Newt Cellars
421,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Reticent at first, this opens up to dense aromas of blackberry, black cherry, moss and dried leaves. There's good tension and weight to the palate, yet the impression is lighter in feel than the nose suggests. Crunchy red berries and streaks of granite lead to a peppery, dry finish.",Wisdom,,Inspire Moore 2014 Wisdom Cabernet Franc (Finger Lakes),$22, New York,89, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2014,Inspire Moore
422,13.5%,"San Diego County, South Coast, California, US",750 ml,Red, US,3/1/2018,"Quite light in the glass, this Loire-like bottling shows great promise from San Diego County, with very fresh aromas of cranberry, white pepper and green herbs on the nose. Tart yet candied pomegranate fruit shows on the sip, where that peppery character continues, blending crushed thyme and peppercorn with a touch of caramelized herbs on the finish.",,,Hungry Hawk 2015 Cabernet Franc (San Diego County),$46, California,89, South Coast,Matt Kettmann,@mattkettmann,San Diego County,Not rated yet [Add Your Review],Cabernet Franc,2015,Hungry Hawk
423,14.8%,"North Coast, North Coast, California, US",750 ml,Red, US,3/1/2018,"Very ripe fruit aromas, a touch of volatility and a bold powerful set of flavors make this full-bodied wine dramatic to taste. It has a firm structure, too, based on good acidity and a considerable layer of fine-grained tannins that easily support all the black cherry and pomegranate flavors.",,,AuburnJames 2013 Cabernet Franc (North Coast),$42, California,88, North Coast,Jim Gordon,@gordone_cellars,North Coast,Not rated yet [Add Your Review],Cabernet Franc,2013,AuburnJames
424,15.1%,"Calistoga, Napa, California, US",750 ml,Red, US,3/1/2018,"This nearly 100% varietal wine, with a tiny smattering of Cabernet Sauvignon and Petit Verdot, is given plenty of time in new oak, a distinction that's noted on the palate. Smoky char and meaty bacon are prominently displayed, as black cherry and blackberry mix along a brawny landscape of ripeness and full body.",Pocai Vineyard Estate Grown,,Ballentine 2015 Pocai Vineyard Estate Grown Cabernet Franc (Calistoga),$48, California,88, Napa,Virginie Boone,@vboone,Calistoga,Not rated yet [Add Your Review],Cabernet Franc,2015,Ballentine
425,14.5%,"Coombsville, Napa, California, US",750 ml,Red, US,3/1/2018,A subdued nose opens the door to a thickness of cranberry and cassis-tinged tartness in this densely tannic wine. There's a hint of brightness from underlying acidity that peaks on the midpalate before a modest finish.,Estate Bottled,,Hagafen 2014 Estate Bottled Cabernet Franc (Coombsville),$45, California,88, Napa,Virginie Boone,@vboone,Coombsville,Not rated yet [Add Your Review],Cabernet Franc,2014,Hagafen
426,14.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,3/1/2018,"This wine is fresh and fruity in flavor but serious in mouthfeel, as firm tannins and considerable acidity give it a lively, crisp sensation on the palate. It has tart red cherry and raspberry flavors and is very focused and pure tasting.",Rising Starr Estate Bottled,,Sierra Starr 2015 Rising Starr Estate Bottled Cabernet Franc (Sierra Foothills),$28, California,87, Sierra Foothills,Jim Gordon,@gordone_cellars,Sierra Foothills,Not rated yet [Add Your Review],Cabernet Franc,2015,Sierra Starr
427,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Aromas of coffee and cocoa cream are in the fore of this ripe Cabernet Franc. Medium-bodied, yet light in concentration, the palate is carried by juicy cranberry, cherry and sweet oak flavors.",Estate,,Fulkerson 2015 Estate Cabernet Franc (Finger Lakes),$15, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Fulkerson
428,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"There's a mild intensity of cherry and berry aromas on the nose that blend with sweet spice and cedar oil. The medium-bodied palate shows a decent grip of tannins, bolstered by dark cherry, bubble gum spice and specks of pepper. An easy drinking, everyday quaff.",,,240 Days 2015 Cabernet Franc (Finger Lakes),$35, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,240 Days
429,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Bristling aromas of cherry Jell-O and herbal spice carry to the palate that is almost sanguine in flavor. Taut in feel, with tart red-fruit flavors, sandy tannins and brisk acidity leading to a savory spice finish.",,,Heron Hill 2015 Cabernet Franc (Finger Lakes),$19, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Heron Hill
430,13.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"While this Cabernet Franc is showing its age in hoisin sauce and stewed-berry aromas and flavors, there's still a glimmer of freshness on the palate, with the tart cranberry keeping things lively. Round in feel and structured by integrated, soft tannins, this wine should be enjoyed soon to savor its lingering chocolate-laden finish.",,,Ventosa 2010 Cabernet Franc (Finger Lakes),$25, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2010,Ventosa
431,12.5%,"Seneca Lake, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Delightfully perfumed in ripe cherry and cranberry, the red fruit palate brings more of the same, with geranium and tilled earth adding to the mix. Light in frame, but not without proper tannic grip, there's a plumpness to the wine, making this easy and perfectly enjoyable.",,,Bellangelo 2015 Cabernet Franc (Seneca Lake),$20, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Seneca Lake,Not rated yet [Add Your Review],Cabernet Franc,2015,Bellangelo
432,12.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Rose, US,3/1/2018,"There's a delightfully herbal edge to this wine, with wild strawberry, brambly raspberry and specks of pepper dotting the nose. The palate moves from tart strawberry to creamier, softer red fruit, all while maintaining a balanced zip of acidity.",Rosé d',,McGregor 2016 Rosé d' Cabernet Franc (Finger Lakes),$16, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2016,McGregor
433,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Engaging aromas of spicy bramble berry and tilled earth start out strong, leading to a medium-bodied, red-fruit-driven palate supported by soft, fine-grained tannins and vibrant acidity. Cedar and pepper spice linger on the finish.",Estate Bottled,,Lamoreaux Landing 2014 Estate Bottled Cabernet Franc (Finger Lakes),$20, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2014,Lamoreaux Landing
434,15.3%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"High-toned aromas of dark cherry and bramble berry lead to a palate of cedar, spice and dark plum. After 13 months in French and Hungarian oak, this wine is weighty and muscular.",,,Hazlitt 1852 Vineyards 2013 Cabernet Franc (Finger Lakes),$25, New York,87, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2013,Hazlitt 1852 Vineyards
435,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Notes of freshly roasted coffee and charred red berries pervade on the nose. Light in frame yet with a pleasing roundness, there's just enough support from tannins. Ripe red currant and tart cherry flavors are speckled by anise, with a green stem note on the finish.",,,Buttonwood Grove 2015 Cabernet Franc (Finger Lakes),$20, New York,86, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Buttonwood Grove
436,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"A delicate nose of strawberry, raspberry and cola leads to mild red-fruit and black pepper notes on the palate. Light in body, but silken in feel, the tannins are barely perceptible.",Barrel Select,,Domaine LeSeurre 2014 Barrel Select Cabernet Franc (Finger Lakes),$31, New York,86, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2014,Domaine LeSeurre
437,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Smoke and streaks of slate, blend with a brooding sanguine note on the nose of this wine. Aged in French oak, there's a acidic pleasant structure to the medium-bodied palate, with racy red currant and shoots of granite balanced by mild tannins. Drink now.",,,Glenora 2015 Cabernet Franc (Finger Lakes),$18, New York,86, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Glenora
438,13.9%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,3/1/2018,"Aromas of green herb, baking spice, nori, licorice and black cherry are followed by tart dark-fruit flavors that seem bunched up. It falls off on the finish, displaying a light medicinal note.",Alder Ridge Vineyard,,Ram 2015 Alder Ridge Vineyard Cabernet Franc (Columbia Valley (WA)),$25, Washington,86, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Cabernet Franc,2015,Ram
439,14.6%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"Fresh cranberry and herbal spice aromas carry to the light- to medium-bodied palate, which boasts a bit of white pepper and violet flavors. Bright acidity and sandy tannins maintain the delicate frame. Drink now.",,,Ventosa 2013 Cabernet Franc (Finger Lakes),$24, New York,86, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2013,Ventosa
440,15%,"Napa Valley, Napa, California, US",750 ml,Red, US,3/1/2018,"Brawny and rustic, this wine is sizable in tannin and oak, making for a big presence on the palate. Spicy clove is met by leathery tobacco and varietal aspects of cedar and dried herb.",Estate AlphaWolf Vineyard Reserve,,Eagle Eye 2013 Estate AlphaWolf Vineyard Reserve Cabernet Franc (Napa Valley),$55, California,86, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Cabernet Franc,2013,Eagle Eye
441,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"This single-vineyard Cabernet Franc has an interesting nose of dried beef and mesquite over a ripe cherry core. The soft, pillowy palate gives way to sweet vanilla and cherry flavors, balanced by a mild current of cranberry acidity. Oak dust marks the close.",Ingle Vineyard,,Heron Hill 2014 Ingle Vineyard Cabernet Franc (Finger Lakes),$30, New York,86, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2014,Heron Hill
442,12.5%,"Seneca Lake, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,"An aroma of coffee puts a blanket over herbal bramble berry tones. There's a savory and almost sour note of tart fruit on the palate, with a thin feel and sharp acidity.",Amulet De Marco Vineyards Estate Bottled,,Seneca Shore 2012 Amulet De Marco Vineyards Estate Bottled Cabernet Franc (Seneca Lake),$17, New York,85, Finger Lakes,Alexander Peartree,@apatrone23,Seneca Lake,Not rated yet [Add Your Review],Cabernet Franc,2012,Seneca Shore
443,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Rose, US,3/1/2018,"It's not hard to pick out the variety of this wine, with its japaleño jelly and wild strawberry notes. Light in body, with a decent vein of acidity, enjoy soon before the fruit notes drop off.",Sawmill Creek Vineyards Rosé of,,Wicked Water 2016 Sawmill Creek Vineyards Rosé of Cabernet Franc (Finger Lakes),$16, New York,83, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2016,Wicked Water
444,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,Red, US,3/1/2018,An odd aroma of peanut skin pervades over muddled cherry tones. The palate is light and delicately structured with soft tannins and shots of cranberry and berries.,Oak free,,Glenora 2015 Oak free Cabernet Franc (Finger Lakes),$18, New York,83, Finger Lakes,Alexander Peartree,@apatrone23,Finger Lakes,Not rated yet [Add Your Review],Cabernet Franc,2015,Glenora
445,14.5%,"Turkey, Turkey",750 ml,Red, Turkey,2/1/2018,"Deep red violet in the glass, this wine features aromas of blackberry, licorice and lavender. The tannins come in strong but recede within moments, revealing flavors of dark plum, blackberry, baking spices and chocolate. A note of bright cranberry near the finish is followed by mouth-drying tannins that linger with a touch of spice.",1929,The House of Burgundy,Kavaklidere 2013 1929 Cabernet Franc (Turkey),$50,Turkey,91,,Mike DeSimone,@worldwineguys,,Not rated yet [Add Your Review],Cabernet Franc,2013,Kavaklidere
446,14.1%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2018,"This wine's soil, black cherry, herb and spice aromas are followed by elegantly styled fruit flavors that show pretty balance. Despite the warmth of the vintage, this one is all about elegance.",Rosa Mystica,,Owen Roe 2015 Rosa Mystica Cabernet Franc (Yakima Valley),$28, Washington,90, Columbia Valley,Sean P. Sullivan,@wawinereport,Yakima Valley,Not rated yet [Add Your Review],Cabernet Franc,2015,Owen Roe
447,14%,"Villány, Hungary",750 ml,Red, Hungary,2/1/2018,"This Cabernet Franc has aromas of smoked charcuterie and black plum, leading to dark fruit flavors and a touch of freshly ground black pepper. The finish is balanced, with a touch of minerality.",,Palinkerie/Fine Hungarian Imports,Jackfall 2012 Cabernet Franc (Villány),$28,Villány,89,,Jeff Jenssen,@worldwineguys,,Not rated yet [Add Your Review],Cabernet Franc,2012,Jackfall
