,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
825,13%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Production is only about one-tenth as much as the Willamette Valley cuvée. For a couple bucks more you get a tight, less opulently fruity wine, with compact skin flavors over-riding fruit flesh. Hints of apple, pear and peach accompany a streak of minerality, and the persistence suggests that this will age nicely. Drink 2020 through 2026.",,,Sokol Blosser 2015 Pinot Gris (Dundee Hills),$22, Oregon,91, Willamette Valley,Paul Gregutt,@paulgwine ,Dundee Hills,Not rated yet [Add Your Review],Pinot Gris,2015,Sokol Blosser
826,13%,"Alsace, Alsace, France",750 ml,White, France,4/1/2017,"A touch of wet stone and wet earth accompanies the scent of ripe pear on the nose. The palate, therefore, surprises with luscious, off-dry peachiness and ample fruit: ripe pears and juicy peaches abound with expressive flavor. Their generosity is met with lemony freshness. This is utterly moreish and seductive with a lemony, just off-dry finish that makes you want to sip again.",Steinert Grand Cru,Orr Selections,Antoine Moltès & Fils 2015 Steinert Grand Cru Pinot Gris (Alsace),$32, Alsace,91,Alsace,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2015,Antoine Moltès & Fils
827,13.8%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"This is the first reserve Pinot Gris from the winery—half fermented in stainless, half in barrel. The wine feels as if it's very lightly oxidized, with dusty, tawny apple flavors that recall a good hard cider. Its power is in the persistent, bone dry finish, that never quits. Drink now through 2018.",Reserve,,Carabella 2014 Reserve Pinot Gris (Chehalem Mountains),$26, Oregon,91, Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2014,Carabella
828,13.5%,"Alsace, Alsace, France",750 ml,White, France,4/1/2017,"Maturity gives a bruised apple aroma to the generous mellowness of ripe pear on the nose. The palate is more taut than the nose leads you to expect, but there is concentration and richness and more bruised apple skin texture. Fruit, evolved flavors and freshness make for an intriguing wine. Drink soon.",Frankstein Grand Cru,Ansonia Wines,Domaine Mersiol 2011 Frankstein Grand Cru Pinot Gris (Alsace),$25, Alsace,91,Alsace,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2011,Domaine Mersiol
829,13.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Well differentiated from the winery's Pinot Blanc, this round and fleshy wine offers freshly cut pear fruit with a burst of orange juice and peel. It's bright, lively, spicy and a great all-purpose white wine when you need a break from Chardonnay.",,,The Four Graces 2015 Pinot Gris (Willamette Valley),$20, Oregon,91, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2015,The Four Graces
830,12.5%,"Alsace, Alsace, France",750 ml,White, France,4/1/2017,"A very soft scent of pear rises from the glass. The mellowness of this pear fruit is expressed fully on the concentrated palate. Bosc pear shimmers and is boosted by slight residual sweetness. The finish is off dry, balanced and generous.",Hatschbourg Grand Cru,Grape Vine Imports,Joseph Cattin 2015 Hatschbourg Grand Cru Pinot Gris (Alsace),$35, Alsace,91,Alsace,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2015,Joseph Cattin
831,12.1%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2017,"Don't be fooled by the low alcohol—this is fully ripened, finished, dry yet packed with delicious pear fruit flavors. Light suggestions of grapefruit and green apple add interest, and the fullness and freshness of the fruit is most impressive.",,,Iris Vineyards 2015 Pinot Gris (Oregon),$18, Oregon,91, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2015,Iris Vineyards
832,13.5%,"Alsace, Alsace, France",750 ml,White, France,4/1/2017,"An earthy hint accompanies the scent of ripe pear on the nose. The palate is diffuse with fruity pear and fresh lemon resulting in a very refreshing, textured wine with some concentration. The finish is lasting and dry.",Schoenenbourg Grand Cru,Heritage Wine Cellars,Dopff Au Moulin 2014 Schoenenbourg Grand Cru Pinot Gris (Alsace),$40, Alsace,90,Alsace,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2014,Dopff Au Moulin
833,12.5%,"Victoria, Victoria, Australia",750 ml,White, Australia,4/1/2017,"This is a dry, relatively austere wine. It showcases aromas of wet stone and lemon thyme, followed by flavors of pineapple and lemon and a long, citrusy finish. Drink now.",The Long Paddock,Negociants USA–The Winebow Group,Redbank 2015 The Long Paddock Pinot Grigio (Victoria),$15, Victoria,90,Victoria,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Grigio,2015,Redbank
834,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"From the warmest vintage on record, ripeness was never the issue here. It's balance and freshness that are the litmus test, and this passes with flying colors. Firm polished apple and pear fruit anchors the wine, with highlights of citrus skin. It's got all you could ask for in an all-purpose, solid and tasty young white wine.",,,Sokol Blosser 2015 Pinot Gris (Willamette Valley),$19, Oregon,90, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2015,Sokol Blosser
835,12.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Here's another super value from this under-the-radar producer. It's viscous and mouth filling, with lush pear and apple fruit. The concentration and fruit purity is exceptional.",,,Lujon 2014 Pinot Gris (Willamette Valley),$12, Oregon,90, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2014,Lujon
836,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Classic flavors of pear flesh, along with a touch of Poire William liqueur, are the highlights here. It's a stylish, clean and persistent wine, that should be enjoyed within a couple of years of the vintage.",Caleb Knorr,,Abiqua Wind 2015 Caleb Knorr Pinot Gris (Willamette Valley),$15, Oregon,90, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2015,Abiqua Wind
837,13%,"Victoria, Victoria, Australia",750 ml,White, Australia,4/1/2017,"Made with enough skin contact to yield a gentle coppery hue, this medium-bodied wine features aromas of cantaloupe, cherry and citrus. Cherry fruit on the palate is accompanied by vaguely Pinot Noir-like notes of dried bracken and moss, then glides to a long, silky finish. Drink now.",MWC,Hudson Wine Brokers,McPherson Wine Company 2015 MWC Pinot Gris (Victoria),$15, Victoria,90,Victoria,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2015,McPherson Wine Company
838,13.1%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Barrel fermentation gives this a nice, spicy edge around softer flavors of melon and peach. There's a wash of vanilla as well, and as the flavors smooth out through a soft midpalate, a hint of butter comes up and completes the finish.",Guadalupe Vineyard,,Arbor Brook 2014 Guadalupe Vineyard Pinot Gris (Dundee Hills),$25, Oregon,89, Willamette Valley,Paul Gregutt,@paulgwine ,Dundee Hills,Not rated yet [Add Your Review],Pinot Gris,2014,Arbor Brook
839,13.6%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Crisp and fresh, this comes out with some snap and sizzle from bright acidity. A pleasing mix of apple, pear and melon fruit catches hold in midpalate and continues on into a finish with some phenolic bite and a bitter edge.",,,Montinore 2015 Pinot Gris (Willamette Valley),$16, Oregon,89, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2015,Montinore
840,14%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"Fermented in stainless steel, this is a lip-smacking wine with succulent citrus flavors of lemon and grapefruit. For those who love high-acid white wines, with some snap to their flavors, this is a good choice.",,,A Blooming Hill Vineyard 2014 Pinot Gris (Chehalem Mountains),$17, Oregon,88, Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2014,A Blooming Hill Vineyard
841,13.5%,,750 ml,White,,4/1/2017,"Just 10% of the blend was aged briefly in Acacia oak, and there's little evidence other than a slight hint of vanilla. What's here in abundance is bright, tart, tangy citrus fruit. It's a fresh and flavorful alternative to Chardonnay.",Variety,,Apolloni 2015 L Pinot Gris (Willamette Valley),$19,,88,,Paul Gregutt,@paulgwine ,,Not rated yet [Add Your Review],,2015,
842,13.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"This is a light easy-drinking style that fills the quaffable white wine bill quite nicely. It's lemony and tart, with a slice of orange peel for extra interest.",Estate,,Apolloni 2015 Estate Pinot Grigio (Willamette Valley),$16, Oregon,87, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Grigio,2015,Apolloni
843,13.5%,"Adelaide Hills, South Australia, Australia",750 ml,White, Australia,4/1/2017,"This wine offers an intriguing dichotomy. While the wine offers ample weight and a plump mouthfeel, the flavors seem underdeveloped, offering hints of wet stone, underripe melon and stone fruit, and tart citrus. Aniseed sneaks in on the dusty, tactile finish.",Innes Vineyard,Negociants USA–The Winebow Group,Henschke 2015 Innes Vineyard Pinot Gris (Adelaide Hills),$42, South Australia,87,Adelaide Hills,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2015,Henschke
844,14%,"Elkton Oregon, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2017,"This was barrel fermented, and picked up a fair amount of oaky flavor as a result. The barrels overtake the light apple fruit, at least for now, but consider this as a fine, inexpensive alternative to Chardonnay.",,,River's Edge 2015 Pinot Gris (Elkton Oregon),$16, Oregon,87, Southern Oregon,Paul Gregutt,@paulgwine ,Elkton Oregon,Not rated yet [Add Your Review],Pinot Gris,2015,River's Edge
845,13%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2017,"Clean floral, river stone and Asian pear aromas make for an inviting nose on this wine. There is moderate tension on the palate, where rounded Gala apple flavors meet with honeysuckle, jasmine and grapefruit pith.",,,SeaGlass 2015 Pinot Grigio (Santa Barbara County),$12, California,87, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Pinot Grigio,2015,SeaGlass
846,14.1%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2017,"This uncomplicated bottling is delicate and light, making for easy, pleasant sipping. Lime pith, nectarine and wet clay aromas show on the nose, while the palate offers tension and subtle stone fruit and citrus flavors.",,,Alma Rosa 2015 Pinot Gris (Santa Barbara County),$19, California,87, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Pinot Gris,2015,Alma Rosa
847,13.5%,"California, California Other, California, US",750 ml,White, US,4/1/2017,"Some richness and heft separate this wine from the pack, as it carries ripe white cherry and peach flavors on its soft but just-crisp-enough texture. Its medium to full body gives it a mouth-filling presence.",Glass Falls,,Montevina 2015 Glass Falls Pinot Grigio (California),$10, California,87, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Pinot Grigio,2015,Montevina
848,12.5%,"Adelaide Hills, South Australia, Australia",750 ml,White, Australia,4/1/2017,"This is a relatively simple, fruity quaff, filled to the brim with pears, apples and melons. It's medium-bodied, with a bit of apple- or pear-skin texture that gives it additional interest. Drink now.",Palamino,USA Wine West,Stable Hill 2016 Palamino Pinot Grigio (Adelaide Hills),$17, South Australia,86,Adelaide Hills,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Grigio,2016,Stable Hill
849,13%,"America, US",750 ml,White, US,4/1/2017,"Light aromas of freshly cut, slightly oxidized red apple lead to medium- to full-bodied fruit flavors. It goes down easy.",,,Rascal 2014 Pinot Gris (America),$13,America,86,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Pinot Gris,2014,Rascal
850,13.5%,"California, California Other, California, US",750 ml,White, US,4/1/2017,Light floral and green apple aromas and ripe apple and peach flavors make this wine tasty and easy to like. It's medium-bodied and soft on the finish.,,,Three Thieves 2015 Pinot Grigio (California),$8, California,86, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Pinot Grigio,2015,Three Thieves
851,13%,"Adelaide Hills, South Australia, Australia",750 ml,White, Australia,4/1/2017,"Pear, melon and citrus notes mark this plump, medium-bodied wine. There's a bit of copper hue to the wine's color, and while the finish is long, it also carries a hint of bitterness.",,USA Wine West,Sidewood 2015 Pinot Gris (Adelaide Hills),$18, South Australia,86,Adelaide Hills,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2015,Sidewood
852,12.7%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2017,"There's a bit of spritz and very light flavors of fresh pear. A lick of honey winds through and continues on into the finish, offsetting a slightly bitter note.",,,Harry & David 2015 Pinot Gris (Oregon),$18, Oregon,85, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2015,Harry & David
853,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2017,"You'll have to look in the very lower left hand corner of the back label to spot the vintage (2015) on this bottle. It's a light simple wine, with delicate flavors of melon and pear. The finish is soft and has a residual hint of paste.",,,Stolen Identity 2015 Pinot Gris (Willamette Valley),$14, Oregon,85, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2015,Stolen Identity
854,11.5%,"South Eastern Australia, Australia Other, Australia",750 ml,White, Australia,4/1/2017,"This inexpensive wine is relatively low in alcohol and reasonably refreshing, although pear, melon and pineapple flavors leave a slightly sweet impression on the palate. Drink now.",,Deutsch Family Wine and Spirits,Yellow Tail 2015 Pinot Grigio (South Eastern Australia),$8, Australia Other,85,South Eastern Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Grigio,2015,Yellow Tail
855,12%,"South Australia, South Australia, Australia",750 ml,White, Australia,4/1/2017,"Pretty decent for a 10-spot, with slightly floral aromas, a hint of ginger and underripe pear fruit. It's medium bodied, with a dry, lightly textured, bitter finish. Drink now.",,Negociants USA–The Winebow Group,Oxford Landing 2016 Pinot Grigio (South Australia),$10, South Australia,85,South Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Grigio,2016,Oxford Landing
856,13%,"Clare Valley, South Australia, Australia",750 ml,White, Australia,4/1/2017,"This is a pretty lean, ungenerous version of Pinot Gris. Wet stone and citrus aromas are promising, while the medium-bodied palate delivers lime and underripe stone fruit.",,Seaview Imports,Wakefield 2015 Pinot Gris (Clare Valley),$17, South Australia,84,Clare Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2015,Wakefield
857,13%,"Burgenland, Austria",750 ml,White, Austria,3/1/2017,"Gorgeously lifted rich notes of orange zest fill the nose of this beautiful “orange” wine. Fermented on skins, it has all the elegance of white wine, combined with the tannic structure and backbone of red. Made from pink Pinot Gris grapes, this lends itself beautifully to this treatment and leaves us with an intriguing, concentrated, fresh and whistle-clean wine of great expression. Savor its salty orange-scented length.",Graupert Natural,KWSelection.com,Meinklang 2015 Graupert Natural Pinot Gris (Burgenland),$29,Burgenland,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2015,Meinklang
858,14.2%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,3/1/2017,"This impressive white was fermented in equal parts concrete and stainless steel, retaining a lush texture and vibrant minerality. Night-blooming jasmine exudes from the glass before revealing well-defined layers of spiced lemon, peach and white pepper.",,,Thirty-Seven Wines 2015 Pinot Gris (Sonoma Coast),$22, California,92, Sonoma,Virginie Boone,@vboone,Sonoma Coast,Not rated yet [Add Your Review],Pinot Gris,2015,Thirty-Seven Wines
859,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2017,"Full bodied, rich and carrying a bit of residual sugar, this is a fine example of the variety's potential in Marlborough. Smoky, grilled-pear notes add hints of honey and melon on the palate, where despite its richness, the wine soars into a long, velvety finish. Drink now–2020, at least.",,Old Bridge Cellars,Greywacke 2014 Pinot Gris (Marlborough),$25,Marlborough,92,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2014,Greywacke
860,14.1%,"California, California Other, California, US",750 ml,White, US,3/1/2017,"Crisp, clean flavors of apple and apricot shine in this medium-bodied, lively and dry white, an ideal companion at the table. A sly finish of lemon peel adds to its refreshment, and it's best enjoyed now.",,,Les Belles Collines 2015 Pinot Gris (California),$25, California,92, California Other,Virginie Boone,@vboone,California,Not rated yet [Add Your Review],Pinot Gris,2015,Les Belles Collines
861,13.2%,"Okanagan Valley, British Columbia, Canada",750 ml,White, Canada,3/1/2017,"Rich and creamy, this barrel-fermented (in neutral oak) wine has appealing flavors of pear tart, grapefruit and coconut cream pie. The bracing acids compensate for all the lush creamy flavor, and the result is darn near irresistible.",Naramata Estate Vineyard Reserve,Township 7 Vineyards & Winery,Township 7 2015 Naramata Estate Vineyard Reserve Pinot Gris (Okanagan Valley),$23, British Columbia,91,Okanagan Valley,Paul Gregutt,@paulgwine ,,Not rated yet [Add Your Review],Pinot Gris,2015,Township 7
862,12.5%,"Burgenland, Austria",750 ml,White, Austria,3/1/2017,"There is a wonderfully aromatic element of something floral and tropical on the nose of this unusual Pinot Gris. The fruit expression is very ripe, reminiscent of melon and juicy pear, highlighted with pineapple and fresh lemon, but there also is ample zesty freshness for balance. If you thought you had tasted all that Pinot Gris has to offer, taste this one, which was created from unpruned vines left to their own devices and bearing deliciously few clusters of delicious fruit.",Graupert,KWSelection.com,Meinklang 2015 Graupert Pinot Gris (Burgenland),$19,Burgenland,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Pinot Gris,2015,Meinklang
863,13.8%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,3/1/2017,"From one of the few producers to grow and make this variety in the appellation, this was fermented in both neutral oak and stainless steel. It's focused and viscous, with a tropical opening of Tahitian vanilla built around white peach, lemony acidity and a fresh, crisp texture.",Estate Grown Estate Bottled,,Balletto 2014 Estate Grown Estate Bottled Pinot Gris (Russian River Valley),$18, California,91, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Pinot Gris,2014,Balletto
864,14.5%,"Okanagan Valley, British Columbia, Canada",750 ml,White, Canada,3/1/2017,"This wine may surprise you with its rich round full-bodied fruit. It's not the racy, high-acid style you might expect from a BC winery–rather it pumps up the flavors with pear, peach and papaya front and center, clean and fresh. Fermentation took place in a mix of oak, concrete egg and steel.",,Laughing Stock,Laughing Stock 2015 Pinot Gris (Okanagan Valley),$15, British Columbia,90,Okanagan Valley,Paul Gregutt,@paulgwine ,,Not rated yet [Add Your Review],Pinot Gris,2015,Laughing Stock
865,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2017,"Made in a clean, refreshing style, this is a medium-bodied wine that bursts with aromas and flavors of pear, melon and ginger. A pineapple note on the finish adds zest and freshness. Drink now.",,Terlato Wines International,Wairau River 2014 Pinot Gris (Marlborough),$21,Marlborough,89,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2014,Wairau River
866,13.5%,"Awatere Valley, New Zealand",750 ml,White, New Zealand,3/1/2017,"Kim Crawford is the leading Sauvignon Blanc in the U.S., but it turns out Winemaker Anthony Walkenhorst knows a thing or two about making Pinot Gris as well. This dry, medium-bodied wine is partially fermented in acacia barrels. Baking spices, like cinnamon and clove, add welcome nuance to the fresh pear and pineapple flavors.",Small Parcels Favourite Homestead,"Constellation Brands, Inc",Kim Crawford 2014 Small Parcels Favourite Homestead Pinot Gris (Awatere Valley),$28,Awatere Valley,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2014,Kim Crawford
867,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2017,"This plump, dry-style Pinot Gris features plenty of fruit, which ranges from apple to pear and through to pineapple. The finish comes with a cool, refreshing note and ample length.",,Palm Bay International,Yealands 2016 Pinot Gris (Marlborough),$15,Marlborough,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2016,Yealands
868,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2017,"Pristinely fresh apple and pears are cutting and crisp in this dry Pinot Gris. Texturally, it's luscious and expansive, yet maintains a keen balance of acidity as well as a crisp mineral finish. Enjoy now through 2019.",,,Thirsty Owl Wine Company 2015 Pinot Gris (Finger Lakes),$15, New York,88, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Pinot Gris,2015,Thirsty Owl Wine Company
869,12.9%,"Washington, Washington Other, Washington, US",750 ml,White, US,3/1/2017,Aromas of freshly cut apple and pear are followed by dry fleshy fruit flavors with Granny Smith apple notes on the finish. It's an accessible and enjoyable wine.,,,Boomtown 2015 Pinot Gris (Washington),$19, Washington,88, Washington Other,Sean P. Sullivan,@wawinereport,Washington,Not rated yet [Add Your Review],Pinot Gris,2015,Boomtown
870,14.1%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,3/1/2017,"This wine has a touch of perceptible sweetness on its tropical nose, yet tastes dry, showing a straightforward approach to this crisp, coastal-grown variety. Apricot, melon and guava wrap around a lightness of body and texture.",,,Folie à Deux 2015 Pinot Gris (Sonoma Coast),$18, California,88, Sonoma,Virginie Boone,@vboone,Sonoma Coast,Not rated yet [Add Your Review],Pinot Gris,2015,Folie à Deux
871,12.4%,"California, California Other, California, US",750 ml,White, US,3/1/2017,"Smoothness and subtlety come with a texture just rich enough to be interesting, without damping down the acidity that makes this light-bodied wine refreshing. It offers flavors of crisp green apple and a touch of pear.",,,Mirassou 2015 Pinot Grigio (California),$12, California,88, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Pinot Grigio,2015,Mirassou
872,13.6%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2017,"Fresh apple, lemon and pear flavors are accented by a hint of smoked nuts in this bold, full-bodied Pinot Gris. Rich and a bit creamy in mouthfeel yet balanced briskly, it's a satisfying white with wide pairing appeal. Drink now through 2019.",,,Ventosa 2015 Pinot Gris (Finger Lakes),$18, New York,88, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Pinot Gris,2015,Ventosa
873,14.7%,"Chalk Hill, Sonoma, California, US",750 ml,White, US,3/1/2017,"This is a concentrated, voluptuous white, made from mature vines on the producer's estate. It opens in a richness of apricot fuzz, gooseberry and banana, kept fresh by moderate acidity and a flourish of wildflowers and white pepper.",North Slope,,Chalk Hill 2014 North Slope Pinot Gris (Chalk Hill),$30, California,87, Sonoma,Virginie Boone,@vboone,Chalk Hill,Not rated yet [Add Your Review],Pinot Gris,2014,Chalk Hill
874,14.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2017,"This wine starts out lightly reduced, with aromas of apple and baking spice followed by a full weighty just-off-dry palate, with a touch of warmth on the finish that adds some bitterness.",Grand Klasse Reserve Lawrence Vineyards,,Gård 2014 Grand Klasse Reserve Lawrence Vineyards Pinot Gris (Columbia Valley (WA)),$20, Washington,87, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2014,Gård
875,13%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,3/1/2017,"Hints of caramelized sugar lend warmth to this fresh fruity wine full of nectarine and grapefruit flavors. It's rich in body with a luscious, mouthfilling cling off set by sunny tangerine acidity. Enjoy now through 2018.",Island Series,,Martha Clara 2015 Island Series Pinot Grigio (North Fork of Long Island),$22, New York,87, Long Island,Anna Lee C. Iijima,,North Fork of Long Island,Not rated yet [Add Your Review],Pinot Grigio,2015,Martha Clara
876,13%,"Idaho, US",750 ml,White, US,3/1/2017,"The pear, apple and apple skin aromas are light. The palate brings just off-dry pear flavors with a full feel.",,,Sawtooth 2015 Pinot Gris,$13,Idaho,87,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Pinot Gris,2015,Sawtooth
877,12.5%,"New Zealand, New Zealand",750 ml,White, New Zealand,3/1/2017,"Is it possible for a wine to taste like a blenderized bowl of fruit salad? That comes close to describing this mix of pear, melon and pineapple. It's medium bodied and seems almost sweet, then finishes clean and refreshing.",,Pacific Highway Wines & Spirits,Giesen 2016 Pinot Gris (New Zealand),$15,New Zealand,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2016,Giesen
878,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2017,"This wine starts with typical Pinot Gris aromas of apple, pear and ginger, then picks up some citrusy flavors on the palate before ending on a note of orange zest. It's medium in weight, with a dry, silky feel as it glides across the palate.",,"Constellation Brands, Inc",Kim Crawford 2016 Pinot Gris (Marlborough),$17,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2016,Kim Crawford
879,13.5%,"San Bernabe, Central Coast, California, US",750 ml,White, US,3/1/2017,"Dried lime rinds, wet cement, pear blossoms, honeydew melon and tangerine show on the nose of this bottling that is ever-so-slightly pink in the glass. Honeysuckle flavors meet with ripe pear and apple on the palate that is a tad sweet.",152,,Noble Vines 2015 152 Pinot Grigio (San Bernabe),$13, California,86, Central Coast,Matt Kettmann,@mattkettmann,San Bernabe,Not rated yet [Add Your Review],Pinot Grigio,2015,Noble Vines
880,14.1%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,3/1/2017,"This wine is made from grapes grown at the Hop Kiln Vineyard in the Russian River Valley, a project of BR Cohn winemaker Tom Montgomery and winemaker Melissa Smith. It's Chardonnay-like in its grasp of green apple and generosity of toasted oak, medium bodied with a burst of ripe peach.",,,Monte Smith 2014 Pinot Gris (Russian River Valley),$14, California,86, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Pinot Gris,2014,Monte Smith
881,14.5%,"North Canterbury, New Zealand",750 ml,White, New Zealand,3/1/2017,"This is a reasonably rich, concentrated example of Pinot Gris, but one that seems a bit repressed aromatically. It hints rather than suggests at fig, pear and melon, before ending on a weighty note.",,Mt. Beautiful USA,Mt. Beautiful 2014 Pinot Gris (North Canterbury),$19,North Canterbury,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2014,Mt. Beautiful
882,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2017,"Zesty red apple and lemon notes are marked by touches of smoke and nuts in this easygoing Pinot Gris. Dry in style, it's not deeply concentrated on the palate but refreshingly citrusy. The finish is brisk and clean.",,,Glenora 2015 Pinot Gris (Finger Lakes),$15, New York,86, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Pinot Gris,2015,Glenora
883,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2017,"Made with some skin contact, this ramato-style, pink-hued wine is distinctive in the glass. Apple, pear and berry notes make a quick impact, then fade equally quickly on the finish, leaving the palate refreshed. Drink now.",The Ned,Vinovia Wine Group/ Marisco Vineyards USA,Marisco Vineyards 2016 The Ned Pinot Gris (Marlborough),$13,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2016,Marisco Vineyards
884,13.7%,"Central Coast, Central Coast, California, US",750 ml,White, US,3/1/2017,"Honeydew melon, just-sliced Gala apple and wet-cement aromas show on the nose of this bottling that starts to take on Jolly Rancher sour-apple scents. The simple palate is round and easy to enjoy, with ripe, slightly sweet green-apple flavors.",,,Bianchi 2015 Pinot Grigio (Central Coast),$14, California,86, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Pinot Grigio,2015,Bianchi
